@relation grafo
@attribute degree_H numeric
@attribute degree_L numeric
@attribute short_path numeric
@attribute clustering_H numeric
@attribute clustering_L numeric
@attribute betweenness_centrality_H numeric
@attribute betweenness_centrality_L numeric
@attribute closeness_centrality_H numeric
@attribute closeness_centrality_L numeric
@attribute eccentricity_H numeric
@attribute eccentricity_L numeric
@attribute eigenCentrality_H numeric
@attribute eigenCentrality_L numeric
@attribute common_neighbors numeric
@attribute has_edge {True,False}


@data
1,1,2,0.0,0.0,0.0,0.0,0.10540456922921262,0.10540456922921262,15,15,2.033857045679327e-19,-1.8364659266926064e-19,1,True
13,13,2,0.9358974358974359,0.9230769230769231,4.980452542922233e-07,2.3809275916233777e-07,0.11152437760572065,0.10822477249817337,15,15,1.194608766793124e-18,1.582320298998215e-19,12,True
2,2,2,1.0,1.0,0.0,0.0,0.09705926891601238,0.09705926891601238,15,15,1.2515504365130194e-18,8.398079959005533e-19,2,True
7,2,2,1.0,0.6190476190476191,9.72903177432073e-06,0.0,0.09055942090253717,0.08527796207842325,17,17,8.4257468098772e-19,-4.440958400105936e-19,2,True
11,4,2,0.8333333333333334,0.4727272727272727,0.0001013098742086608,1.225918871062492e-10,0.09950447489635322,0.0879163145631906,17,16,-4.1071366666432494e-19,-4.572405185304323e-19,4,True
2,2,2,1.0,1.0,0.0,0.0,4.3148911688560746e-05,4.3148911688560746e-05,2,2,7.999068521175618e-19,-9.128820983892873e-19,2,True
8,8,2,0.21428571428571427,0.03571428571428571,0.00014436884461056294,7.248467619773464e-05,0.1130370774248607,0.09637791260892865,16,14,1.7174534801137072e-18,-1.911760793764118e-19,3,True
6,5,2,0.8,0.8,7.355513226374952e-10,3.6777566131874763e-10,0.09977481754745676,0.08812807375631027,16,15,-7.7027039960268285e-19,-8.166806192425839e-19,4,True
6,6,2,1.0,1.0,0.0,0.0,0.00011746092626330426,0.00011746092626330426,2,2,-2.8516226914683493e-19,-4.775502097415829e-19,6,True
3,2,2,1.0,0.6666666666666666,3.6777566131874763e-10,0.0,0.0951576576931075,0.09515735291161748,15,15,6.648563439215235e-19,2.6508222505361734e-19,2,True
7,4,2,0.5,0.2857142857142857,0.000416338216615785,7.2135677277448945e-06,0.12633103331017403,0.12265816772971765,14,14,2.5980869123030984e-18,2.94849965718254e-19,1,True
8,5,2,1.0,0.39285714285714285,3.1959704968599163e-08,0.0,0.10361433143953978,0.09671109406462747,15,15,2.273084647045716e-19,-2.9411857238883476e-20,4,True
6,4,2,0.6666666666666666,0.4666666666666667,4.168124161612473e-09,4.903675484249968e-10,0.00011746092626330426,9.39687410106434e-05,2,2,-9.047737526940285e-19,-1.9785028500157435e-18,4,True
11,9,2,0.9166666666666666,0.6545454545454545,1.617929381311583e-05,4.941282268569369e-06,0.11206240300189561,0.10925114859087355,15,14,1.4125227407930105e-18,5.542583388999331e-19,8,True
81,28,2,0.6587301587301587,0.18981481481481483,0.004174175553533048,0.00020508472918298083,0.135756577014113,0.12085346129329609,14,14,-1.0014803718848701e-16,-2.092550098347505e-16,23,True
18,1,2,0.1437908496732026,0.0,0.0003506653831267124,0.0,0.12887373216265594,0.10752249493018215,15,13,2.653546462671864e-19,-6.517361213623646e-19,1,True
16,13,2,0.34615384615384615,0.30833333333333335,0.00018832931802136065,6.73134668292759e-05,0.12974778625492864,0.12392703650553137,14,13,8.5792864093713e-18,6.424961979226082e-18,7,True
13,2,2,1.0,0.10256410256410256,0.0010971707993288975,0.0,0.11738443401799926,0.10708456247149326,15,15,1.0212359719459257e-19,8.71628048492679e-20,2,True
8,8,2,0.9642857142857143,0.9642857142857143,9.194391532968691e-11,9.194391532968691e-11,0.08934963789556272,0.08934963789556272,16,16,-5.789482364436438e-19,-7.019414097374888e-19,8,True
7,1,2,0.23809523809523808,0.0,3.124015481095637e-05,0.0,0.11582347566802423,0.10367145807084904,15,14,3.5748151846658454e-20,-1.459793338400152e-19,1,True
5,4,2,0.8333333333333334,0.8,3.6053353665894432e-06,1.4711026452749907e-10,0.10384793523899487,0.09670826081479891,16,15,4.529362527273628e-19,-6.881262419414304e-19,4,True
36,4,2,1.0,0.09523809523809523,0.001550038201378609,0.0,0.1277257500769698,0.11961079970953901,14,13,1.4707690158256807e-18,5.626779209337165e-19,4,True
7,2,2,1.0,0.5714285714285714,4.155864972901849e-09,0.0,0.00013637186904038952,8.182312142423371e-05,3,2,5.0131535804231885e-19,-4.7248359246588565e-20,2,True
9,9,2,0.9444444444444444,0.9444444444444444,1.5881221738764103e-10,1.5881221738764103e-10,0.08534018158817219,0.08534018158817219,16,16,1.4528992030209597e-18,1.10399435940564e-18,9,True
2,2,2,1.0,1.0,0.0,0.0,4.3148911688560746e-05,4.3148911688560746e-05,2,2,6.167791048828934e-19,-2.282150103036842e-19,2,True
17,3,2,1.0,0.09558823529411764,0.0008020001298581852,0.0,0.1225716340739711,0.0925251733011528,16,14,2.127909360701027e-18,4.962992321834615e-19,3,True
5,5,2,0.9,0.9,3.945664689301123e-06,3.945664689301123e-06,0.10959451429487051,0.10959451429487051,15,15,2.0706797596125582e-18,1.8705236851317426e-18,5,True
3,1,2,0.3333333333333333,0.0,5.789965791273308e-05,0.0,0.10929897761994542,0.0847549127526233,16,14,9.994787947161803e-19,-3.7796543799067823e-19,1,True
2,2,2,1.0,1.0,0.0,0.0,0.1030089942259275,0.1030089942259275,16,16,-1.9327505189371877e-19,-8.203450501877178e-19,2,True
22,1,2,0.08225108225108226,0.0,0.0035798987071404527,0.0,0.14401465901740004,0.11193531748658178,14,12,2.7661892568609165e-18,1.460730724104801e-18,1,True
11,4,2,0.5,0.2909090909090909,0.00022319339914836792,9.072809576947278e-06,0.11997208868046731,0.10735814210271799,15,14,-7.725225918905484e-19,-9.281477145231578e-19,1,True
27,17,2,0.9705882352941176,0.5982905982905983,9.470821014742401e-05,1.402642240787085e-10,0.10975889736129821,0.10965114246200756,15,15,1.0573515191040114e-17,8.659669936851336e-18,16,True
14,14,2,0.978021978021978,0.9560439560439561,8.855725043313457e-08,8.541914144983673e-08,0.13273072051901658,0.13252172559806571,13,13,1.1773735728678564e-16,1.1445384213201938e-16,12,True
10,5,2,1.0,0.26666666666666666,9.10143156109473e-05,0.0,0.11538220311024379,0.10970904453646756,15,15,2.4064671978095373e-18,1.4088432605413854e-18,4,True
43,31,2,0.07956989247311828,0.05537098560354374,0.0037547807734507384,0.0029262928218245984,0.14173098032942258,0.1360780481507345,13,13,9.369840820207031e-18,-4.817428714341583e-19,3,True
11,4,2,0.3333333333333333,0.05454545454545454,0.0004916975448813572,5.789965791273308e-05,0.11836513185917753,0.09011006265211693,16,14,2.249785389211309e-20,-8.712673339801873e-19,2,True
58,5,2,1.0,0.08287961282516637,0.002098744956185304,0.0,0.14444527251741077,0.12430347014821014,14,13,1.7638012814877163e-16,1.3008270789127227e-17,5,True
63,49,2,0.10119047619047619,0.03891449052739376,0.0026865640100886584,0.0011266209221560224,0.1348079410878851,0.12926455427632555,14,13,7.021881180394863e-18,-5.3639328697837315e-20,2,True
28,13,2,0.21794871794871795,0.0291005291005291,0.0016331209857816345,0.0004452092575736392,0.12892574247810085,0.1198158101340677,14,14,1.1938660519836207e-18,-1.7155694424929568e-19,1,True
4,3,2,1.0,0.5,6.939287821088148e-06,0.0,0.11986173213209379,0.11890708286634527,14,14,8.313829812115638e-18,7.166354862934488e-18,3,True
43,2,2,1.0,0.06976744186046512,0.002251535209894177,0.0,0.13506288657335153,0.09967004863343251,15,13,4.662809945347786e-18,2.0078928603235915e-19,2,True
3,3,2,1.0,1.0,0.0,0.0,6.136734106817529e-05,6.136734106817529e-05,2,2,2.7593098906650196e-19,-4.958764281981487e-19,3,True
18,1,2,0.05228758169934641,0.0,0.00047359073162239144,0.0,0.11018468706456344,0.09783659710554873,16,15,2.609151691036154e-19,-1.934419350925786e-18,1,True
8,1,52146,0.35714285714285715,0.0,3.034149205879668e-08,0.0,0.00017259564675424299,3.4519129350848594e-05,2,2,4.997621108717866e-19,5.649361140082799e-20,0,True
17,4,2,0.16666666666666666,0.08088235294117647,0.0004542755463812487,8.802326335725955e-05,0.1245896506611321,0.11341594903151923,14,14,1.2246754570434343e-18,5.190956861934836e-20,1,True
19,2,2,1.0,0.13450292397660818,0.00026275199642547813,0.0,0.12286411215733724,0.09542355938477753,15,13,7.161552452591881e-18,-4.98048447269049e-19,2,True
16,3,2,1.0,0.16666666666666666,0.0016858599004433215,0.0,0.13430517651396212,0.10492992143991114,15,13,5.447614596614681e-18,7.019029185514806e-19,2,True
1,1,2,0.0,0.0,0.0,0.0,0.07724054330735279,0.07724054330735279,17,17,8.707313520869102e-19,-3.069071610662193e-19,1,True
18,16,2,0.7777777777777778,0.75,0.00012573504951411216,1.5051849280294882e-05,0.11349567021554716,0.10681813411804265,14,14,2.425618255232668e-18,2.3162849353771373e-18,14,True
2,2,2,1.0,1.0,0.0,0.0,4.3148911688560746e-05,4.3148911688560746e-05,2,2,5.622148284942052e-19,-2.189831590099617e-19,2,True
12,10,2,0.9555555555555556,0.8333333333333334,6.30947751051668e-06,6.554197898038623e-07,0.10270275685207157,0.1018936743433201,16,16,-1.6987769846247897e-19,-6.714560355434969e-19,9,True
10,4,2,0.8333333333333334,0.37777777777777777,1.2096598849109511e-05,1.3181319747411094e-06,0.11176687845312794,0.11165934325283026,14,14,2.7945607864120576e-18,1.0105735228457788e-18,4,True
25,8,4,0.15,0.10714285714285714,0.0011862388523560905,0.00041577761957544974,0.13735707296356162,0.12030730395327584,14,14,2.3658571410478902e-17,1.0672699803050705e-18,0,True
11,2,2,1.0,0.4909090909090909,1.784110118053641e-05,0.0,0.11786315690010896,0.11528683555678093,14,14,1.579596489549281e-18,8.772852390712622e-19,2,True
6,2,2,1.0,0.5333333333333333,1.1085278518940837e-08,0.0,0.11174922175826962,0.11174081576896931,14,14,-7.387929744613847e-20,-4.790164130225226e-19,2,True
8,2,2,0.21428571428571427,0.0,7.343967130693559e-05,2.8950564507689175e-05,0.10753027820903889,0.0978833362325953,15,15,9.251151448617477e-20,-4.761520294482123e-19,1,True
16,2,2,1.0,0.31666666666666665,0.0002729755228641434,0.0,0.12264854684583319,0.11730008447859301,14,13,1.3614429200060914e-18,-1.6458540532460833e-18,2,True
83,27,2,0.14245014245014245,0.09256538348516015,0.0023568929634013086,0.0001634438951851893,0.15152494808846573,0.13952056248751327,13,13,5.523486524218365e-16,1.575545573420128e-16,19,True
13,12,2,0.9545454545454546,0.717948717948718,1.1338788551702041e-05,2.4963704854039033e-07,0.12827667718735075,0.1279744310719808,13,13,3.3008759102641977e-17,2.9333036390736633e-17,11,True
8,7,2,1.0,1.0,0.0,0.0,0.1109119380015215,0.11091152394706931,14,14,-1.3627681227770211e-18,-1.737471597331451e-18,7,True
8,4,2,0.5,0.25,0.0002217800607194015,1.8910681689121865e-05,0.13134935583078483,0.12503534403709254,14,14,2.7799750906050364e-17,3.730499871024252e-18,2,True
8,2,2,1.0,0.2857142857142857,0.00010608339667338811,0.0,0.11927657597358926,0.09063456569529085,16,14,-2.2993383140591035e-19,-4.022679391141684e-19,2,True
10,6,2,0.3333333333333333,0.2222222222222222,5.097140476196697e-05,1.190060607722388e-05,0.11392784649144692,0.10492362167948141,14,14,3.310885963603577e-19,2.36441662502326e-19,3,True
8,7,2,1.0,0.9642857142857143,1.0507876037678503e-10,0.0,0.114710837606193,0.11471039470207595,14,14,4.070314820134387e-18,3.707723925596445e-18,7,True
1,1,2,0.0,0.0,0.0,0.0,0.10375907805475987,0.10375907805475987,15,15,-9.127577614043376e-19,-1.1913663159711069e-18,1,True
3,2,2,1.0,0.3333333333333333,3.6777566131874763e-09,0.0,7.67091763352191e-05,6.276205336517927e-05,3,2,-8.137681488611046e-20,-1.3316995721276962e-19,2,True
24,8,2,0.5357142857142857,0.10869565217391304,0.0011394823783589356,2.398202168461935e-05,0.1432100845805286,0.12462152985815192,13,12,8.550542000072805e-17,5.7207861832294785e-18,1,True
118,33,2,0.19507575757575757,0.03896856439229321,0.01093309240089921,0.00030873643864933587,0.153227818046405,0.14702506085283246,13,12,1.9944258411558262e-16,1.2412758979171715e-16,2,True
3,1,2,0.3333333333333333,0.0,0.00011579343141488505,0.0,0.07055867672213792,0.07055733616576197,18,18,-1.9392544891905421e-19,-2.1957345327439097e-19,1,True
10,2,3,1.0,0.5777777777777777,0.00013123196745127902,0.0,0.10709730107514406,0.07512396003958167,17,14,7.884638705870662e-19,1.092915536302772e-19,0,True
13,1,2,0.20512820512820512,0.0,0.00028394914994250863,0.0,0.10330700415407411,0.08325715049420629,17,15,1.0633239767151774e-18,-4.982564627108092e-19,1,True
5,3,2,1.0,0.7,5.782439071944298e-07,0.0,0.12659911834091214,0.12293681401874305,14,13,2.2721602562459123e-17,1.0227144811467654e-17,3,True
4,3,2,1.0,0.6666666666666666,1.8855143535881645e-06,0.0,0.12106917078923513,0.12106719735553494,14,14,3.7310568878943685e-18,3.2456011705980438e-18,3,True
56,1,2,0.05909090909090909,0.0,0.0038997738583565296,0.0,0.1434659588896036,0.12180628060733126,14,13,2.6450803590535642e-17,1.7965860371734462e-19,1,True
29,2,2,0.05665024630541872,0.0,0.002077002461919791,2.8950564507689175e-05,0.12269311942651773,0.09941025064212074,16,14,3.4228842228715266e-19,-8.331361932962975e-21,1,True
65,20,2,0.6894736842105263,0.10384615384615385,0.004178725005758725,0.00011522320891158304,0.13057234565670872,0.1252942535041627,14,13,6.714753881237377e-20,-9.705360203447943e-19,18,True
23,12,2,0.8939393939393939,0.42292490118577075,5.958388508034229e-06,6.29701921899224e-07,0.1288150612503298,0.12660721084400223,13,13,6.216357166119548e-17,4.057607725112312e-17,12,True
10,4,2,0.6666666666666666,0.35555555555555557,6.965479296968054e-05,5.636982887588992e-06,0.11565304491740913,0.11495273029182926,14,14,-3.1575992161293966e-19,-9.85129806722481e-19,4,True
10,4,2,1.0,0.4222222222222222,0.0001447382953998238,0.0,0.1188523792626087,0.10282040684503928,15,14,4.82900950435872e-18,8.068890105503545e-19,4,True
2,2,2,1.0,0.0,2.8950564507689175e-05,0.0,0.09161839943953164,0.09161811690824068,16,16,9.369755839802928e-19,2.262542598198932e-19,1,True
20,2,2,1.0,0.16842105263157894,0.000347704477208806,0.0,0.10850382049235811,0.08753424540713353,17,15,1.6952875837074697e-19,-3.0875182682412907e-19,2,True
4,3,2,1.0,1.0,0.0,0.0,7.990539201585324e-05,6.849033601358848e-05,2,2,9.728204410054287e-19,7.830352707599623e-19,3,True
6,6,2,0.9333333333333333,0.9333333333333333,1.9302540389378034e-06,1.9302540389378034e-06,0.1086943647163653,0.1086943647163653,15,15,-1.6327301624107205e-18,-2.2017003889105556e-18,6,True
1,1,2,0.0,0.0,0.0,0.0,4.383381504869663e-05,4.383381504869663e-05,2,2,1.2866452369640016e-20,-6.278421795921473e-19,1,True
1,1,2,0.0,0.0,0.0,0.0,2.5569725445073034e-05,2.5569725445073034e-05,2,2,-4.2283325027497746e-19,-5.48099209604721e-19,1,True
19,1,2,0.5497076023391813,0.0,7.221581260460009e-05,0.0,0.1181002297502159,0.10946691118614592,14,14,6.3098605329857564e-18,4.620341364043401e-19,1,True
6,6,2,0.5333333333333333,0.4,1.6982628620204194e-05,5.864307868070906e-06,0.12691115727880445,0.12512750056501173,14,14,5.703460787383137e-18,4.61017796188009e-18,3,True
18,3,2,0.3333333333333333,0.10457516339869281,0.0007633774139385647,1.4711026452749905e-09,0.1185431827751386,0.09021294301320738,16,14,1.0464466592069055e-18,4.863390511099486e-19,3,True
11,9,2,0.9722222222222222,0.6,6.751878947063528e-05,8.172792473749946e-11,0.0962121812886094,0.08534018158817219,16,15,1.1866048575368589e-18,5.751622882976191e-20,8,True
40,2,2,1.0,0.07948717948717948,0.0026129642202078604,0.0,0.13674131190668506,0.12038140041432423,14,12,3.719216177575953e-18,1.2227416103511089e-18,2,True
13,2,2,1.0,0.3717948717948718,0.0001321364838823809,0.0,0.10411578715640178,0.08516966220312405,17,15,5.587147438238463e-19,-3.879462879483662e-19,2,True
12,4,2,0.8333333333333334,0.22727272727272727,0.00021747618459624175,7.751962537252594e-07,0.11261631571095268,0.09895761225428032,15,15,-4.013717473417107e-19,-1.3893668101026356e-18,4,True
76,25,2,0.13333333333333333,0.06807017543859649,0.0031090670576623064,0.0008413675047031573,0.15349381107614107,0.14435192988160941,12,12,2.947432346866029e-16,7.788795213982274e-17,7,True
7,2,2,1.0,0.7142857142857143,1.78970041600859e-06,0.0,0.12062235578394725,0.11958768967473679,14,14,2.232445297388445e-18,2.1916179245301283e-18,2,True
10,6,2,1.0,0.5555555555555556,1.4817938972568463e-05,0.0,0.10212133057198094,0.09797113295230507,16,15,1.1617315049229028e-18,9.643589120530841e-20,6,True
16,7,2,0.7142857142857143,0.425,0.00010414834129419483,1.3676895573365402e-05,0.12831712151897812,0.12216640526606176,14,14,7.094858665494427e-17,9.155854150494006e-18,6,True
4,2,2,1.0,0.3333333333333333,0.00017368132050645592,0.0,0.11682178115672454,0.11681626913534318,14,14,2.053455949421262e-18,1.909632292385961e-18,2,True
13,9,2,0.16666666666666666,0.027777777777777776,0.0002845761277869747,0.00020359273276510155,0.12963059901588467,0.10708533442181366,15,14,7.603873728886457e-18,3.4121858369647215e-19,2,True
6,5,2,1.0,0.8,7.355513226374952e-10,0.0,0.09422002935619324,0.09421973055138243,16,16,8.00826311877506e-19,5.677631560565801e-19,5,True
15,3,2,0.3333333333333333,0.09523809523809523,0.000363027588714838,2.8950564507689175e-05,0.11478307671994513,0.10627858876622212,14,14,1.1795115522598923e-18,4.510950832988703e-19,2,True
11,4,2,1.0,0.38181818181818183,6.669436058371556e-05,0.0,0.12224079828446754,0.12092232590663743,14,14,1.6279480946409974e-18,1.4127917769654536e-21,4,True
25,10,2,0.26666666666666666,0.22666666666666666,0.00011293498659084998,6.636132051974829e-05,0.11306374837463157,0.10971957875696534,14,14,1.9136370749253917e-18,1.633466836989082e-18,3,True
2,2,2,1.0,1.0,0.0,0.0,0.11651756254080148,0.11651756254080148,14,14,1.3940934260269058e-18,8.96632866479436e-19,2,True
7,2,2,1.0,0.5238095238095238,2.0281403839756128e-05,0.0,0.113782115187674,0.10887001805355823,14,14,3.216826133945316e-19,3.1472145822996625e-20,2,True
24,2,2,0.18115942028985507,0.0,0.0015339069648544928,2.8950564507689175e-05,0.1359603513532291,0.11522423847415689,15,13,1.9764143583950806e-18,2.4956653128461803e-19,1,True
9,1,2,0.1111111111111111,0.0,0.000514421088407729,0.0,0.10916002769138525,0.08467133707814468,17,15,5.230175995827749e-19,3.343124643451701e-19,1,True
31,6,2,0.8,0.08602150537634409,0.0018758368033262793,1.834831474337425e-05,0.1340234491785432,0.12191374468248525,14,13,2.9460831543308003e-19,-2.725486932088811e-19,6,True
4,3,2,1.0,0.16666666666666666,2.5333617866444192e-05,0.0,0.10099448312938245,0.09193820817908067,16,16,4.533171251263458e-19,-3.494426689722222e-19,1,True
11,10,2,0.7454545454545455,0.4,3.430587092206541e-05,3.62423024993714e-07,0.0920823950280917,0.09084408053037414,16,16,8.091948516646744e-19,-1.9098451879376847e-19,5,True
3,2,2,1.0,1.0,0.0,0.0,6.136734106817529e-05,5.113945089014607e-05,2,2,-5.838696922861606e-20,-3.726093695198366e-19,2,True
16,2,2,1.0,0.125,0.0005027479069988203,0.0,0.1159772028381904,0.09379377783035331,16,15,4.765971396620157e-19,2.7034622850842865e-19,1,True
8,8,2,0.9642857142857143,0.9642857142857143,1.1856400138060251e-07,1.1856400138060251e-07,0.13022836520767775,0.13022836520767775,14,14,4.0979986862665117e-17,4.015379202199108e-17,8,True
2,1,7,1.0,0.0,0.0,0.0,0.10645071032470739,0.08648366832684741,16,14,-1.1848538896297874e-19,-6.023743441083411e-19,0,True
8,7,2,0.9047619047619048,0.8928571428571429,2.7001847998664247e-07,2.698958880995362e-07,0.10300363722824213,0.10300328011487399,14,14,7.225234863820949e-19,5.64670473618222e-19,7,True
16,4,2,1.0,0.15833333333333333,0.00040924710576499296,0.0,0.1337549437090472,0.12738948411859052,13,13,8.972650027438699e-18,3.0004465008709004e-18,4,True
8,7,2,0.42857142857142855,0.3333333333333333,3.681754394227622e-05,3.965104514776058e-06,0.12332925730355114,0.11694317736783634,14,13,3.053945772847383e-18,9.42826882359178e-19,3,True
13,3,2,0.6666666666666666,0.1282051282051282,9.423511430959194e-05,1.253443531330876e-06,0.11708051142702602,0.10677283494633824,15,15,2.106527194675019e-18,9.496429487396548e-19,2,True
42,16,2,0.225,0.19047619047619047,0.0006045264235211105,0.00034211901861156985,0.13747592914956208,0.1298833532101965,14,13,7.89249855149508e-17,1.8111429469710226e-17,8,True
